Protein_A	Protein_B	Rank_A_in_B	Rank_B_in_A	Score_A_in_B	Score_B_in_A	NaRRO	ARRO	NoRRO_A	NoRRO_B	NoRRO	Rank_LocalCutoff_A_elbow	Rank_LocalCutoff_B_elbow	Score_LocalCutoff_A_elbow	Score_LocalCutoff_B_elbow	Rank_LocalCutoff_A_knee	Rank_LocalCutoff_B_knee	Score_LocalCutoff_A_knee	Score_LocalCutoff_B_knee	Rank_AB_AboveLocal_A_elbow	Rank_BA_AboveLocal_B_elbow	Rank_AB_AboveLocal_A_knee	Rank_BA_AboveLocal_B_knee	Above_Global_Mean	Above_Global_Median	FD_A_elbow	FD_B_elbow	FD_A_knee	FD_B_knee	label
P64488	P0A9N8	1382	424	0.959707	0.959707	1.7013312917357832e-06	33.50915571434648	3.208966015907448	10.44235294117647	33.50915571434647	698	1196	0.913284	0.985902	2267	4040	0.054485	1e-06	1	0	1	1	1	1	0.0508308477976182	-0.0265695779093663	16.614150683674403	959706.0	0
P64483	P41052	1895	2098	0.0684029999999999	0.0684029999999999	2.512749691936888e-07	4.9490725943437	2.340717299578059	2.114340161981896	4.9490725943437	926	748	0.993825	0.980637	2408	2140	0.012958	0.0197889999999999	0	0	1	1	0	1	-0.9311719870198476	-0.9302463602739852	4.278823892576014	2.456617312648441	0
P64483	P0A9Q7	344	817	0.997375	0.997375	3.5434605435668477e-06	69.79144608624783	12.86376811594203	5.425427872860635	69.79144608624783	926	357	0.993825	0.996982	2408	1716	0.012958	0.01295	1	1	1	1	1	1	0.0035720574547833	0.0003941896644072	75.96982559036888	76.01737451737452	0
P64439	P0A7A5	1708	2975	0.180171	0.180171	1.9661878605988537e-07	3.8725729377048768	2.5968402574605034	1.491263440860215	3.8725729377048768	1834	652	0.970632	0.969629	3436	2070	0.02102	0.068337	0	0	1	1	0	1	-0.8143776426081152	-0.8141856318241307	7.571408182683158	1.636507309363888	0
P64435	P77257	15	22	1.0	1.0	0.0027173913043478	53521.3152173913	277.375	192.95652173913044	53521.3152173913	328	1624	1.0	0.978362	3063	3149	0.001942	0.015179	1	1	1	1	1	1	0.0	0.0221165580838175	513.9330587023686	64.88049278608604	0
P08622	P11553	1941	2035	0.599141	0.599141	2.529140759834817e-07	4.981356185974802	2.285272914521112	2.179764243614932	4.981356185974802	1377	1263	0.956773	0.983158	2894	4038	0.015025	0.0	0	0	1	1	1	1	-0.3737898122125101	-0.3905954078591639	38.87627287853578	0.0	0
P64435	P60240	2398	2440	0.358725	0.358725	1.70766222919252e-07	3.363384887086812	1.849937473947478	1.818107333060221	3.3633848870868115	328	337	1.0	1.0	3063	3033	0.001942	0.007081	0	0	1	1	0	1	-0.641275	-0.641275	183.7193614830072	49.6602174834063	0
P64423	P68688	1863	2151	0.270448	0.270448	2.49293999393717e-07	4.910055722194745	2.380901287553648	2.062267657992565	4.910055722194745	1129	928	0.966707	0.992739	2739	2445	0.0266199999999999	0.019818	0	0	1	1	0	1	-0.7202378797298458	-0.7275739141909404	9.159579263711496	12.646583913613886	0
P08839	P0AED7	4193	4396	0.0	0.0	5.42269412675591e-08	1.0680453758030062	1.0581783500238435	1.0093245394587218	1.068045375803006	541	929	0.948586	0.989764	2037	2470	0.042604	0.0148469999999999	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0
P64423	P21866	940	952	0.984852	0.984852	1.115109397807472e-06	21.96302074214991	4.716259298618491	4.656873032528856	21.963020742149908	1129	1043	0.966707	0.975255	2739	2610	0.0266199999999999	0.016579	1	1	1	1	1	1	0.0187699064970048	0.0098405032529955	35.99669421487604	58.403582845768746	0
P08373	P75693	4219	3867	2e-06	2e-06	6.126339830520937e-08	1.2066343359292675	1.0516587677725118	1.1473629782833503	1.2066343359292675	846	667	0.986636	0.97795	2288	2084	0.021137	0.041087	0	0	0	0	0	0	-0.9999979729099688	-0.99999795490567	-0.9999053791928846	-0.9999513228028328	0
P08337	P0A805	652	295	0.994293	0.994293	5.173626919415587e-06	101.89894871900998	6.796324655436448	14.993243243243244	101.89894871900998	265	516	0.996393	0.999131	1533	1837	0.0309319999999999	0.003645	0	0	1	1	1	1	-0.00210760212085	-0.0048422078786465	31.144478210267685	271.7827160493827	0
P69874	P60390	8	148	1.0	1.0	0.0007457121551081	14687.430275913495	493.1111111111112	29.785234899328856	14687.430275913495	1359	211	0.986153	0.99954	4075	1254	1e-06	0.008749	1	1	1	1	1	1	0.0140414317048165	0.0004602116973808	999999.0	113.29877700308607	0
P07913	P19318	1234	1189	0.962425	0.962425	6.804341169666247e-07	13.401724220052394	3.593522267206478	3.7294117647058815	13.401724220052394	992	949	0.98766	0.996582	2536	2422	0.0195849999999999	0.007943	0	0	1	1	1	1	-0.0255502905858291	-0.0342741490414235	48.14092417666582	120.1664358554702	0
P69432	P06136	1484	1992	0.645958	0.645958	3.3788292694464294e-07	6.654889419365085	2.9885521885521884	2.226793778223783	6.654889419365083	1372	867	0.972388	0.991023	2926	2307	0.019431	0.014231	0	0	1	1	1	1	-0.3356993298971191	-0.3481907079855865	32.24368277494725	44.39090717447825	0
P08178	P0A7V3	863	883	0.997591	0.997591	1.3092843975196915e-06	25.78746124518184	5.136574074074074	5.020361990950226	25.787461245181834	821	979	0.998959	0.99545	2141	2500	0.007377	0.024492	0	1	1	1	1	1	-0.0013694255720205	0.0021507860766488	134.22990375491392	39.731300016331865	0
P69441	P15047	1869	2487	0.0286079999999999	0.0286079999999999	2.149354333958079e-07	4.233334766236222	2.3732620320855617	1.7837620578778135	4.233334766236223	1080	554	0.984755	0.994424	2634	1919	0.0146639999999999	0.023596	0	0	1	1	0	0	-0.970949119324096	-0.9712315873309576	0.9509001636661212	0.2124088828615017	0
P07913	P76008	1362	1929	0.2746369999999999	0.2746369999999999	3.801428576859184e-07	7.48723442269605	3.256052824651504	2.299481865284974	7.487234422696049	992	577	0.98766	0.989383	2536	1934	0.0195849999999999	0.017015	0	0	1	1	0	1	-0.7219316363930908	-0.722415889498809	13.022823589481744	15.140875697913604	0
P07913	P69739	573	446	0.999848	0.999848	3.897450288021576e-06	76.76357287062804	7.73170731707317	9.92841163310962	76.76357287062804	992	1349	0.98766	0.981104	2536	4049	0.0195849999999999	1e-06	1	1	1	1	1	1	0.0123402790433954	0.0191050082356201	50.0517232575951	999847.0	0
P07913	P28631	2746	3181	0.000352	0.000352	1.144039883976051e-07	2.2532831084570404	1.6155806334182743	1.3947203016970458	2.25328310845704	992	826	0.98766	0.987303	2536	2223	0.0195849999999999	0.008833	0	0	0	0	0	0	-0.999643602049288	-0.9996434731789532	-0.9820270615266784	-0.9601494396014943	0
P07913	P0A8G0	487	263	0.999975	0.999975	7.762046696472926e-06	152.8800608544461	9.094262295081966	16.81060606060606	152.88006085444607	992	1014	0.98766	0.995108	2536	2549	0.0195849999999999	0.016878	1	1	1	1	1	1	0.0124688658040215	0.0048909264120074	50.0582078121011	58.24724493423391	0
P68206	P0A7N1	172	165	0.999999	0.999999	3.482136639041716e-05	685.8362002924996	25.653179190751448	26.734939759036145	685.8362002924996	1063	657	0.993972	0.995341	2621	1974	0.022226	0.0084739999999999	1	1	1	1	1	1	0.006063551085946	0.0046798032031232	43.992306307927656	117.00790653764456	0
P69741	P77549	1842	1191	0.51058	0.51058	4.551959709694218e-07	8.96546883364226	2.408030385241454	3.723154362416107	8.965468833642259	547	1082	0.992619	0.989641	1958	2642	0.03833	0.016084	0	0	1	1	1	1	-0.4856233862136428	-0.4840755385033562	12.32063657709366	30.744590897786622	0
P07862	P0A9L5	3626	4203	0.0	0.0	6.558276715730446e-08	1.2917079510185925	1.2236007719878688	1.055661274976213	1.291707951018592	1438	319	0.986045	0.998596	2911	1623	0.018124	0.0097159999999999	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0
P07821	P76180	606	552	0.99879	0.99879	2.9791075189694677e-06	58.67603695284967	7.311367380560132	8.025316455696203	58.67603695284967	1191	873	0.960529	0.989473	2806	2325	0.029105	0.015798	1	1	1	1	1	1	0.039833258548154	0.0094161235324258	33.31678405772203	62.222559817698446	0
P07821	P64610	2625	3269	0.003038	0.003038	1.1645483532121737e-07	2.293676269532387	1.69002284843869	1.3571865443425075	2.293676269532388	1191	882	0.960529	0.993007	2806	2326	0.029105	0.01423	0	0	0	0	0	0	-0.9968371595235542	-0.9969406056553478	-0.8956193093970108	-0.7865073787772312	0
P69829	P0AFG6	2513	1974	0.16981	0.16981	2.0140378437710844e-07	3.966817518101165	1.7653142402545745	2.247088607594937	3.966817518101165	958	1512	0.994196	0.983215	2463	2971	0.015593	0.015028	0	0	1	1	0	1	-0.829198669075313	-0.8272910807910783	9.890143012890398	10.29957412829385	0
P07821	P32176	1049	1401	0.908803	0.908803	6.793016778751443e-07	13.379419876367097	4.226666666666667	3.165477888730385	13.379419876367091	1191	748	0.960529	0.98645	2806	2093	0.029105	0.018087	0	0	1	1	1	1	-0.0538515755380629	-0.0787135688580262	30.22497852602645	49.24619892740643	0
P69432	P00350	2557	2578	0.127907	0.127907	1.5158216920753754e-07	2.9855387578932624	1.7349491790461298	1.7208220240403258	2.985538757893263	1372	1397	0.972388	0.959595	2926	2930	0.019431	0.017541	0	0	1	1	0	1	-0.8684609435739643	-0.866707308812572	5.582625701199114	6.29188757767516	0
P69348	P77161	428	422	0.999729	0.999729	5.510643808516149e-06	108.53678079209992	10.344988344988344	10.491725768321514	108.53678079209996	719	809	0.992036	0.989407	2063	2215	0.018947	0.021632	1	1	1	1	1	1	0.0077547588998786	0.0104325115953294	51.76450097640788	45.21528291420119	0
P69348	P76162	2221	1725	0.1045109999999999	0.1045109999999999	2.607444985518251e-07	5.135582967334973	1.997299729972997	2.571263035921205	5.135582967334973	719	1059	0.992036	0.98315	2063	2619	0.018947	0.0145669999999999	0	0	1	1	0	1	-0.8946499925405933	-0.8936978080659106	4.515965588219771	6.174504015926409	0
P69348	P0AF59	1653	753	0.989465	0.989465	8.01850028385491e-07	15.793113070476204	2.683192261185006	5.885941644562334	15.793113070476204	719	337	0.992036	1.0	2063	4086	0.018947	0.0	0	0	1	1	1	1	-0.0025916398195227	-0.010535	51.22277933182034	0.0	0
P69348	P0ABS1	4419	3907	0.0	0.0	5.7892616144166514e-08	1.140243936327385	1.0040723981900452	1.1356192425793243	1.1402439363273849	719	635	0.992036	0.980335	2063	2023	0.018947	0.027415	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0
P08179	P0A9S1	4252	4352	0.0	0.0	5.4015195230631114e-08	1.0638748588920544	1.0434987067952035	1.0195267631518492	1.0638748588920544	523	702	0.99101	0.985348	1927	2051	0.016344	0.022123	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0
P69222	P0AF12	1739	1663	0.248135	0.248135	3.453801945181256e-07	6.802554431918656	2.550574712643678	2.667067307692308	6.802554431918656	755	773	0.98309	0.964503	2170	2263	0.0376079999999999	0.023532	0	0	1	1	0	1	-0.7475968629525273	-0.7427327856937719	5.597931291214636	9.54457759646439	0
P69222	P08839	2409	2530	0.008612	0.008612	1.6394222020391133e-07	3.2289803941498856	1.8414937759336096	1.75345713156855	3.2289803941498856	755	541	0.98309	0.948586	2170	2037	0.0376079999999999	0.042604	0	0	0	0	0	0	-0.991239866136366	-0.990921223800478	-0.7710061689002339	-0.7978593559290207	0
P08179	P27298	2206	1670	0.067624	0.067624	2.71157247612935e-07	5.34067084845374	2.0108744902582694	2.655894673847995	5.34067084845374	523	946	0.99101	0.989938	1927	2474	0.016344	0.0272779999999999	0	0	1	1	0	1	-0.931762545282086	-0.9316886512084596	3.1375428291727854	1.4790673803064744	0
P69054	P0AC73	939	830	0.993752	0.993752	1.2801802493791123e-06	25.21423048365209	4.721276595744681	5.340553549939831	25.21423048365209	923	1001	0.987786	0.991337	2442	2531	0.0154479999999999	0.009239	1	1	1	1	1	1	0.0060397697476984	0.0024361039686806	63.32884515794926	106.56055850200238	0
P08200	P06959	324	204	0.999999	0.999999	1.50093808630394e-05	295.6224240150094	13.655384615384616	21.64878048780488	295.6224240150094	1170	1313	0.989825	0.984481	4024	4067	0.0	0.0	1	1	1	1	1	1	0.0102785845982875	0.0157626201013529	0.0	0.0	0
P68739	P25889	2682	1838	0.002495	0.002495	2.0267379429866458e-07	3.9918314353945865	1.6541185240402534	2.4132680804785207	3.991831435394586	388	282	0.997128	0.990639	1736	1806	0.00525	0.065771	0	0	0	0	0	0	-0.9974978137210068	-0.9974814236063791	-0.5247619047619049	-0.9620653479497044	0
P68688	P68688	0	0	1.0	1.0	1.0	19695844.0	4438.0	4438.0	19695844.0	928	928	0.992739	0.992739	2445	2445	0.019818	0.019818	1	1	1	1	1	1	0.0073141077362731	0.0073141077362731	49.459178524573616	49.459178524573616	0
P08200	P0A7X3	2955	3220	0.000416	0.000416	1.0502793953247445e-07	2.068613912673049	1.5013531799729365	1.3778329711269792	2.068613912673049	1170	1150	0.989825	0.982751	4024	4046	0.0	0.0	0	0	1	1	0	0	-0.9995797236885308	-0.9995766984719424	0.0	0.0	0
P08200	Q46907	2	47	1.0	1.0	0.0069444444444444	136776.69444444447	1479.3333333333333	92.45833333333331	136776.69444444444	1170	903	0.989825	0.997972	4024	2319	0.0	0.009947	1	1	1	1	1	1	0.0102795948778825	0.0020321211416753	0.0	99.53282396702524	0
P68567	Q46948	3107	3132	0.000349	0.000349	1.026971981328828e-07	2.0227079936623507	1.427927927927928	1.4165336737950849	2.0227079936623507	840	498	0.99269	0.977173	2250	1928	0.017783	0.035511	0	0	0	0	0	0	-0.9996484300234716	-0.9996428472747404	-0.9803745149862227	-0.9901720593618878	0
P08337	P0A700	1553	671	0.7614850000000001	0.7614850000000001	9.575902433045291e-07	18.86054804804805	2.855855855855856	6.604166666666667	18.86054804804805	265	1033	0.996393	0.96532	1533	2628	0.0309319999999999	0.012806	0	0	1	1	1	1	-0.2357583804783855	-0.211157957982845	23.618033104875217	58.46314227705764	0
P76245	P0AAF3	554	292	0.999635	0.999635	6.1494942041017125e-06	121.11947852289153	7.996396396396396	15.146757679180888	121.1194785228915	718	1010	0.985527	0.985749	2064	2566	0.018275	0.012172	1	1	1	1	1	1	0.01431518365301	0.0140867502782149	53.69958960328317	81.12578047978968	0
P76272	P06974	2490	2962	0.004403	0.004403	1.3548606234553744e-07	2.668512348131979	1.781613809714974	1.4978062774215322	2.6685123481319795	384	882	0.976376	0.993076	1938	2314	0.065055	0.012366	0	0	0	0	0	0	-0.9954904667873852	-0.9955663010685988	-0.9323188071631696	-0.6439430697072619	0
P0A879	P0AF76	2552	2798	0.004086	0.004086	1.3994142331902712e-07	2.7562644428295204	1.7383470426948688	1.5855662736691676	2.7562644428295204	977	603	0.989403	0.949989	2513	2039	0.018191	0.033569	0	0	0	0	0	0	-0.995870236900434	-0.9956988975661824	-0.7753834313671596	-0.878280556465787	0
P00963	P67701	2201	1071	0.22869	0.22869	4.2363116298615924e-07	8.343773299713964	2.01544050862852	4.139925373134329	8.343773299713964	333	1276	0.999458	0.993391	1622	4071	0.002555	1e-06	0	0	1	1	0	1	-0.771185982802679	-0.7697885324107024	88.5068493150685	228689.0	0
P77539	P0ABF6	3553	3970	0.0	0.0	7.085698834841855e-08	1.3955881888202692	1.2487338210467078	1.117602618987661	1.3955881888202697	868	466	0.996385	0.997628	2281	1800	0.011528	0.002975	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0
P77581	P0A968	4116	4139	0.0	0.0	5.867036524649181e-08	1.155562361317924	1.0779693951906728	1.0719806763285025	1.1555623613179242	712	945	0.979468	0.989424	2167	2428	0.053574	0.0038299999999999	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0
P77581	P0A9A9	2721	2948	0.000663	0.000663	1.2457678152895078e-07	2.453644855016296	1.630418809698751	1.5049169209901665	2.453644855016296	712	772	0.979468	0.994305	2167	2113	0.053574	0.011479	0	0	0	0	0	0	-0.9993231019288022	-0.9993332025887428	-0.9876245940194872	-0.942242355605889	0
P77581	P0AC73	3725	3623	1e-06	1e-06	7.405748519738987e-08	1.4586246754801	1.1910896403650026	1.2246136865342163	1.4586246754800998	712	1001	0.979468	0.991337	2167	2531	0.053574	0.009239	0	0	0	0	0	0	-0.9999989790376	-0.9999989912612964	-0.9999813342292904	-0.9998917631778332	0
P77581	P31574	1348	1319	0.606805	0.606805	5.615832154008581e-07	11.0608554035537	3.2898443291326918	3.3621212121212123	11.0608554035537	712	768	0.979468	0.997135	2167	2080	0.053574	0.006603	0	0	1	1	1	1	-0.3804749108699824	-0.3914515085720589	10.326482995482884	90.89837952445858	0
P77615	P10441	2869	2791	3.1e-05	3.1e-05	1.2479658157203758e-07	2.4579740023761274	1.5463414634146342	1.589541547277937	2.457974002376127	263	510	0.998147	0.997175	1468	1856	0.01656	0.007418	0	0	0	0	0	0	-0.9999689424503604	-0.9999689121768998	-0.9981280193236716	-0.995820976004314	0
P77625	P0A8G0	2141	1595	0.108793	0.108793	2.925146666853876e-07	5.761323242747392	2.071895424836601	2.780701754385965	5.761323242747392	566	1014	0.993218	0.995108	1930	2549	0.022633	0.016878	0	0	1	1	0	1	-0.8904641277141574	-0.8906721682470646	3.806830733884152	5.445846664296718	0
P77700	P31806	1401	3754	0.150726	0.150726	1.899512015363253e-07	3.7412492330720233	3.165477888730385	1.1818908122503329	3.7412492330720233	2876	235	0.969433	0.989908	4147	1670	0.000229	0.0738159999999999	0	0	1	1	0	1	-0.8445214883339024	-0.8477373654925507	657.1921397379912	1.0419150319713886	0
P77649	P0AG67	4379	4027	0.0	0.0	5.6680859553898966e-08	1.1163773675595037	1.01324200913242	1.1017874875868918	1.1163773675595037	815	2295	0.995836	0.968363	2167	3673	0.015102	0.008073	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0
P77650	P00934	464	654	0.999674	0.999674	3.2832635639825985e-06	64.66664696708528	9.544086021505375	6.77557251908397	64.6666469670853	999	808	0.99138	0.990725	2550	2182	0.016623	0.0204069999999999	1	1	1	1	1	1	0.0083661159192237	0.0090327790254611	59.138001564097934	47.986818248640176	0
P77650	P0AEB5	3815	4098	0.0	0.0	6.393132650342188e-08	1.2591814335244624	1.1629979035639413	1.0827030983166626	1.2591814335244624	999	1216	0.99138	0.988139	2550	4057	0.016623	0.0	0	0	0	1	0	0	-1.0	-1.0	-1.0	0.0	0
P00959	P02925	3104	3559	0.048796	0.048796	9.046662686135085e-08	1.7818165698673758	1.4293075684380032	1.2466292134831465	1.7818165698673762	2525	1768	0.9835	0.942859	3857	3363	0.001702	0.006019	0	0	1	1	0	1	-0.9503853584138282	-0.9482467686048498	27.669800235017625	7.106994517361687	0
P77650	P62623	3697	4377	0.0	0.0	6.17671177066314e-08	1.2165555146794496	1.200108166576528	1.0137048880767474	1.2165555146794498	999	689	0.99138	0.992883	2550	2010	0.016623	0.0131659999999999	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0
P77689	P0A6R3	56	1448	0.999999	0.999999	1.2107563594977783e-05	238.4686837867616	77.85964912280701	3.0628019323671496	238.4686837867616	3341	256	0.993357	0.995967	4316	1559	2.6e-05	0.048979	1	1	1	1	1	1	0.0066864178739365	0.0040483269023972	38460.5	19.416892954123195	0
P77499	P31443	3801	3238	1e-06	1e-06	8.120390967591682e-08	1.5993795371669486	1.1672803787480277	1.3701759802408149	1.599379537166948	798	828	0.996633	0.986091	2120	2270	0.005383	0.018127	0	0	0	0	0	0	-0.999998996621625	-0.9999989858948108	-0.9998142299832806	-0.9999448336735256	0
P03014	P39367	2994	3606	4e-06	4e-06	9.256717947341309e-08	1.823188726428346	1.481803005008347	1.2303853617965068	1.8231887264283464	551	650	0.994275	0.998271	1900	1930	0.014746	0.002246	0	0	0	0	0	0	-0.9999959769681426	-0.9999959930720216	-0.9997287399972874	-0.9982190560997328	0
P77485	P27298	2099	1985	0.102183	0.102183	2.3977365367093464e-07	4.722544478012756	2.1133333333333333	2.2346424974823766	4.722544478012756	708	946	0.975626	0.989938	2209	2474	0.038842	0.0272779999999999	0	0	1	1	0	1	-0.8952641688515885	-0.8967783841008224	1.6307347716389478	2.7459857760832915	0
P77485	P0AD57	2146	1907	0.1352819999999999	0.1352819999999999	2.4411225648581856e-07	4.807996922232671	2.0670703306939915	2.3259958071278826	4.80799692223267	708	1041	0.975626	0.989147	2209	2593	0.038842	0.013658	0	0	1	1	0	1	-0.8613382587179923	-0.8632336750755955	2.482879357396632	8.904964123590567	0
P03014	P52102	1769	1464	0.13828	0.13828	3.85646246697904e-07	7.595628314147433	2.507344632768361	3.0293515358361773	7.595628314147432	551	816	0.994275	0.996168	1900	2179	0.014746	0.012778	0	0	1	1	0	1	-0.8609237886902518	-0.8611880726945657	8.377458293774582	9.821724839568006	0
P77444	P67660	2699	2290	0.6267149999999999	0.6267149999999999	1.6166319090806213e-07	3.1840929886674103	1.6437037037037037	1.9371453513749453	3.1840929886674103	352	2015	1.0	0.937975	3093	3602	0.022064	0.0265709999999999	0	0	1	1	1	1	-0.3732850000000001	-0.3318425331165544	27.404414430746915	22.58642881336796	0
P77434	P31062	1854	1526	0.312481	0.312481	3.5303441909068924e-07	6.953310845040837	2.392452830188679	2.9063523248199084	6.953310845040837	633	956	0.975116	0.993622	2089	2479	0.033293	0.015767	0	0	1	1	0	1	-0.6795447926195447	-0.6855132032100738	8.385786802030456	18.818671909684788	0
P77425	P0C960	263	485	0.999997	0.999997	7.793989275470758e-06	153.50919690734506	16.81060606060606	9.131687242798357	153.50919690734506	1849	1461	0.984441	0.987828	3397	4043	0.008071	0.0	1	1	1	1	1	1	0.0158018611577533	0.0123189462133082	122.9000123900384	0.0	0
P77409	P28224	1671	1002	0.292941	0.292941	5.962972327038025e-07	11.74457727296579	2.6543062200956937	4.424725822532403	11.744577272965792	298	836	0.997252	0.990134	1565	2250	0.007696	0.016721	0	0	1	1	0	1	-0.7062517798911409	-0.7041400456907853	37.06405925155926	16.519346929011423	0
P03817	P31443	4374	3907	0.0	0.0	5.8488083053077934e-08	1.1519721596724668	1.0144	1.1356192425793243	1.1519721596724666	1051	828	0.99213	0.986091	2576	2270	0.006865	0.018127	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0
P77398	P64503	4287	4165	0.0	0.0	5.5979105910677056e-08	1.1025557372761732	1.0349813432835822	1.0652904464714354	1.1025557372761732	909	660	0.994591	0.990072	2355	2011	0.013576	0.016433	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0
P77398	P09557	3080	2717	0.001433	0.001433	1.1941499073697918e-07	2.3519790288169866	1.4404414151249594	1.6328182487122884	2.3519790288169866	909	830	0.994591	0.984294	2355	2318	0.013576	0.029393	0	0	0	0	0	0	-0.998559206749307	-0.9985441341712944	-0.8944460813199764	-0.9512468955193414	0
P03817	P60390	3143	4210	0.0	0.0	7.553221509399533e-08	1.4876707254657768	1.4115776081424936	1.0539064355260033	1.4876707254657768	1051	211	0.99213	0.99954	2576	1254	0.006865	0.008749	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0
P04335	P0A951	4220	4284	0.0	0.0	5.528837448585268e-08	1.0889511988869345	1.0514096185737978	1.035705950991832	1.0889511988869347	644	1175	0.985111	0.993813	2010	4056	0.023676	0.0	0	0	0	0	0	0	-1.0	-1.0	-1.0	0.0	0
P77319	P31658	840	1199	0.966576	0.966576	9.908838684106223e-07	19.516294094332142	5.27705112960761	3.698333333333333	19.516294094332142	1044	811	0.986044	0.970402	2605	2363	0.0154729999999999	0.04553	0	0	1	1	1	1	-0.019743540856189	-0.0039426959136523	61.46855813352292	20.229431144300463	0
P77319	P0AG07	786	638	0.999298	0.999298	1.988494570415576e-06	39.16507885375219	5.639135959339264	6.945226917057903	39.1650788537522	1044	356	0.986044	0.99998	2605	3037	0.0154729999999999	0.004175	1	0	1	1	1	1	0.0134415908417878	-0.0006820136402728	63.58333871905901	238.35281437125747	0
P77308	P69902	2632	2186	0.131805	0.131805	1.7366022439332234e-07	3.420384688655872	1.685529813900494	2.029263831732968	3.420384688655872	996	1525	0.982148	0.977346	2582	3019	0.023034	0.0127739999999999	0	0	1	1	0	1	-0.8657992481784822	-0.8651398788146674	4.72219327949987	9.318224518553311	0
P77700	P16676	1016	2431	0.995175	0.995175	4.04310924804637e-07	7.963244902447862	4.363815142576205	1.8248355263157896	7.963244902447861	2876	1168	0.969433	0.987679	4147	3997	0.000229	1e-06	1	1	1	1	1	1	0.0265536659057408	0.0075895103571098	4344.742358078603	995174.0	0
P77700	P76339	1090	2535	0.992413	0.992413	3.614315000563833e-07	7.118698441796517	4.067827681026581	1.75	7.118698441796517	2876	1212	0.969433	0.982915	4147	4041	0.000229	0.0	1	1	1	1	1	1	0.0237045778305461	0.0096630939603118	4332.681222707422	0.0	0
P04335	P0AE52	2968	2585	0.001056	0.001056	1.302450665122481e-07	2.565286511794863	1.4947793869989894	1.7161639597834493	2.5652865117948624	644	689	0.985111	0.980115	2010	2107	0.023676	0.039526	0	0	0	0	0	0	-0.9989280395813264	-0.9989225754120692	-0.9553978712620376	-0.9732834083894144	0
Q47149	P77165	2966	2554	0.027717	0.027717	1.319142003657981e-07	2.5981615117895016	1.4957869902258174	1.736986301369863	2.598161511789502	861	1484	0.910297	0.97983	2540	2975	0.029391	0.026092	0	0	0	1	0	0	-0.9695516957652284	-0.971712439913046	-0.056956211085026	0.0622796259389851	0
P00893	P77165	1866	1291	0.866142	0.866142	4.145655104710957e-07	8.165217622019066	2.377075522228173	3.4349845201238387	8.165217622019064	1059	1484	0.932943	0.97983	2765	2975	0.021059	0.026092	0	0	1	1	1	1	-0.0716024451654603	-0.1160282906218425	40.12930338572581	32.1956921661812	0
P00861	P77609	959	711	0.904188	0.904188	1.4630149812734083e-06	28.815314840823973	4.622916666666667	6.23314606741573	28.81531484082397	378	691	0.996316	0.982967	1748	2038	0.011806	0.014399	0	0	1	1	1	1	-0.0924686545232638	-0.0801440943592207	75.58715907165846	61.79519411070212	0
Q46942	P0C018	1877	1837	0.155699	0.155699	2.897069440436832e-07	5.706022775601113	2.3631522896698614	2.414581066376496	5.706022775601112	835	418	0.9904	0.967791	2244	2162	0.0148169999999999	0.058301	0	0	1	1	0	1	-0.842791801292407	-0.8391191899904008	9.50813255044881	1.6706059930361403	0
P00579	Q47150	2721	2808	0.003778	0.003778	1.3078566348482584e-07	2.5759340254336265	1.630418809698751	1.5799216803132787	2.5759340254336265	713	937	0.980807	0.992802	2180	2425	0.05172	0.017766	0	0	0	0	0	0	-0.9961480699057002	-0.9961946087941	-0.926952822892498	-0.7873466171338511	0
Q47147	P76639	2450	2201	0.046225	0.046225	1.852846212652642e-07	3.649336996039727	1.810689514483884	2.01544050862852	3.649336996039727	969	1058	0.993608	0.976644	2475	2651	0.009962	0.016816	0	0	1	1	0	1	-0.9534776290045974	-0.9526695500100344	3.640132503513351	1.748870123691722	0
Q47147	Q47150	4162	4295	0.0	0.0	5.5915127099557115e-08	1.1012956205930493	1.0660581311554167	1.0330540037243947	1.101295620593049	969	937	0.993608	0.992802	2475	2425	0.009962	0.017766	0	0	0	0	0	0	-1.0	-1.0	-1.0	-1.0	0
Q47150	P33919	971	915	0.99353	0.99353	1.1231512929717683e-06	22.12141265477025	4.5658436213991775	4.844978165938865	22.12141265477025	937	916	0.992802	0.995698	2425	2356	0.017766	0.015747	1	0	1	1	1	1	0.0007332781360229	-0.0021773670329759	54.92311156140943	62.09328761033847	0
P00957	P0AB10	336	295	0.999421	0.999421	1.0024861656909134e-05	197.44811131606383	13.169139465875372	14.993243243243244	197.44811131606383	453	1049	0.993712	0.966847	1849	2681	0.019852	0.030507	1	1	1	1	1	1	0.0057451253481892	0.0336909562733296	49.343592585129954	31.760382862949484	0
